"","dr_no","date_rptd","date_occ","time_occ","area","area_name","rpt_dist_no","part_1_2","crm_cd","crm_cd_desc","vict_age","vict_sex","vict_descent","premis_cd","premis_desc","status","status_desc","crm_cd_1","crm_cd_2","location","lat","lon","mocodes","cross_street","weapon_used_cd","weapon_desc","crm_cd_3","crm_cd_4"
"277","200615196","2020-09-07T00:00:00.000","2020-09-07T00:00:00.000","1830","06","Hollywood","0679","1","341","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD","34","M","H","108","PARKING LOT","IC","Invest Cont","341",NA,"5200    SANTA MONICA                 BL","34.0908","-118.303","0344 1822",NA,NA,NA,NA,NA
"278","200205103","2020-01-22T00:00:00.000","2020-01-21T00:00:00.000","2200","02","Rampart","0217","2","740","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","25","F","W","122","VEHICLE, PASSENGER/TRUCK","IC","Invest Cont","740",NA,"1600    PALO ALTO                    ST","34.0697","-118.2626","1822 1609 0329",NA,NA,NA,NA,NA
"279","201016381","2020-12-24T00:00:00.000","2020-12-24T00:00:00.000","2254","10","West Valley","1001","2","956","LETTERS, LEWD  -  TELEPHONE CALLS, LEWD","50","F","W","101","STREET","IC","Invest Cont","956",NA,"19000    INGOMAR                      ST","34.212","-118.5475","1822 1906",NA,NA,NA,NA,NA
"280","200712903","2020-08-18T00:00:00.000","2020-08-18T00:00:00.000","2015","07","Wilshire","0711","2","626","INTIMATE PARTNER - SIMPLE ASSAULT","25","M","B","503","HOTEL","AO","Adult Other","626",NA,"8400    BEVERLY                      BL","34.0782","-118.3695","2000 0444",NA,"400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",NA,NA
"281","201307940","2020-03-11T00:00:00.000","2020-03-11T00:00:00.000","0900","13","Newton","1317","1","420","THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)","0",NA,NA,"101","STREET","IC","Invest Cont","420",NA,"OLYMPIC                      BL","34.0293","-118.241",NA,"LONG BEACH                   BL",NA,NA,NA,NA
"282","200604861","2020-01-20T00:00:00.000","2020-01-20T00:00:00.000","0210","06","Hollywood","0646","2","740","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","35","M","W","101","STREET","IC","Invest Cont","740",NA,"HOLLYWOOD","34.1016","-118.3267","0329 0216","VINE",NA,NA,NA,NA
"283","200304189","2020-01-02T00:00:00.000","2020-01-02T00:00:00.000","0100","03","Southwest","0393","2","930","CRIMINAL THREATS - NO WEAPON DISPLAYED","38","F","B","710","OTHER PREMISE","AO","Adult Other","930",NA,"4200    GARTHWAITE                   AV","34.0071","-118.326","2000 1813 1309 1243 0421",NA,"511","VERBAL THREAT",NA,NA
"284","201307077","2020-02-24T00:00:00.000","2020-02-14T00:00:00.000","0040","13","Newton","1371","2","886","DISTURBING THE PEACE","15","F","H","253","MORTUARY","IC","Invest Cont","886",NA,"5700 S  BROADWAY","33.9906","-118.2783","1259 1251 0416",NA,NA,NA,NA,NA
"285","200404296","2020-01-08T00:00:00.000","2020-01-07T00:00:00.000","1530","04","Hollenbeck","0437","2","740","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","0","X","X","203","OTHER BUSINESS","IC","Invest Cont","740",NA,"4500    VALLEY                       BL","34.0627","-118.1869","0329",NA,NA,NA,NA,NA
"286","200209181","2020-04-20T00:00:00.000","2020-04-20T00:00:00.000","1610","02","Rampart","0256","1","230","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","33","M","H","102","SIDEWALK","AA","Adult Arrest","230","998","WILSHIRE","34.0564","-118.2725","1402 0334 0432 2004 1822 1266 0601 2001","BURLINGTON                   ST","200","KNIFE WITH BLADE 6INCHES OR LESS",NA,NA
"287","201007567","2020-03-26T00:00:00.000","2020-03-26T00:00:00.000","1840","10","West Valley","1047","2","888","TRESPASSING","66","F","W","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","AO","Adult Other","888",NA,"5500    EDWARD E HORTON              LN","34.1719","-118.5055","1822 2026 1202",NA,NA,NA,NA,NA
"288","200505250","2020-01-30T00:00:00.000","2020-01-30T00:00:00.000","1600","05","Harbor","0525","2","626","INTIMATE PARTNER - SIMPLE ASSAULT","39","F","B","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","AO","Adult Other","626",NA,"500 N  AVALON                       BL","33.7739","-118.2678","0400 1243 2000 0416 1814 2026 0913 1260",NA,"400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",NA,NA
"289","200605740","2020-02-06T00:00:00.000","2020-02-06T00:00:00.000","0720","06","Hollywood","0646","1","341","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD","0","X","X","101","STREET","AA","Adult Arrest","341",NA,"6500    HOLLYWOOD                    BL","34.1016","-118.331","0344 1606",NA,NA,NA,NA,NA
"290","200416028","2020-12-17T00:00:00.000","2020-12-17T00:00:00.000","1525","04","Hollenbeck","0473","2","900","VIOLATION OF COURT ORDER","65","M","H","504","OTHER RESIDENCE","IC","Invest Cont","900",NA,"2400 E  7TH                          ST","0","0","2038 0913 0361",NA,NA,NA,NA,NA
"291","200109244","2020-03-16T00:00:00.000","2020-03-14T00:00:00.000","2000","01","Central","0147","1","210","ROBBERY","48","M","B","102","SIDEWALK","IC","Invest Cont","210",NA,"SAN PEDRO                    ST","34.0442","-118.2439","0344 0416 0334 1822 1281 0302 1218","5TH                          ST","102","HAND GUN",NA,NA
"292","201116336","2020-12-05T00:00:00.000","2020-10-23T00:00:00.000","2000","11","Northeast","1138","1","761","BRANDISH WEAPON","25","M","H","101","STREET","IC","Invest Cont","761",NA,"PIEDMONT","34.1131","-118.1894","0334 1822","AVENUE 61","200","KNIFE WITH BLADE 6INCHES OR LESS",NA,NA
"293","201114782","2020-10-17T00:00:00.000","2020-10-16T00:00:00.000","1805","11","Northeast","1115","2","740","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","50","M","W","108","PARKING LOT","IC","Invest Cont","740",NA,"2200    COLORADO                     BL","34.1391","-118.2141","0329 1300 1309",NA,NA,NA,NA,NA
"294","200310416","2020-04-24T00:00:00.000","2020-04-16T00:00:00.000","0900","03","Southwest","0337","2","354","THEFT OF IDENTITY","45","F","H","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","IC","Invest Cont","354",NA,"3000    RAYMOND                      AV","34.0273","-118.2981","0100 1822 0928",NA,NA,NA,NA,NA
"295","200707342","2020-03-11T00:00:00.000","2020-03-10T00:00:00.000","1515","07","Wilshire","0702","1","310","BURGLARY","41","M","W","501","SINGLE FAMILY DWELLING","IC","Invest Cont","310",NA,"700 N  SIERRA BONITA                AV","34.0837","-118.3543","0344 1605 1501",NA,NA,NA,NA,NA
"296","201014283","2020-10-21T00:00:00.000","2020-10-08T00:00:00.000","1330","10","West Valley","1004","1","331","THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)","66","M","H","108","PARKING LOT","IC","Invest Cont","331",NA,"7700    RESEDA                       BL","34.2102","-118.5361","0344 1822 1606 1420 1202 1300 1309",NA,NA,NA,NA,NA
"297","200414791","2020-11-11T00:00:00.000","2020-11-11T00:00:00.000","1400","04","Hollenbeck","0409","2","901","VIOLATION OF RESTRAINING ORDER","37","F","H","501","SINGLE FAMILY DWELLING","AO","Adult Other","901",NA,"5200    ALMONT                       ST","34.0911","-118.1678","2038",NA,NA,NA,NA,NA
"298","200408618","2020-05-07T00:00:00.000","2020-05-06T00:00:00.000","1800","04","Hollenbeck","0424","1","330","BURGLARY FROM VEHICLE","53","M","H","101","STREET","IC","Invest Cont","330",NA,"2100    PARKSIDE                     AV","34.0693","-118.2","1302 0344",NA,NA,NA,NA,NA
"299","200407521","2020-04-02T00:00:00.000","2020-04-02T00:00:00.000","1240","04","Hollenbeck","0473","1","236","INTIMATE PARTNER - AGGRAVATED ASSAULT","21","F","H","504","OTHER RESIDENCE","AO","Adult Other","236",NA,"500 S  SAINT LOUIS                  ST","34.0405","-118.2165","2000 0913 1243 1814 0416 0334",NA,"500","UNKNOWN WEAPON/OTHER WEAPON",NA,NA
"300","200208350","2020-03-30T00:00:00.000","2020-03-29T00:00:00.000","1700","02","Rampart","0289","1","510","VEHICLE - STOLEN","0",NA,NA,"101","STREET","IC","Invest Cont","510",NA,"12TH","34.0449","-118.2731",NA,"ALBANY",NA,NA,NA,NA
"301","200414488","2020-10-30T00:00:00.000","2020-10-29T00:00:00.000","2200","04","Hollenbeck","0477","2","624","BATTERY - SIMPLE ASSAULT","20","F","H","501","SINGLE FAMILY DWELLING","IC","Invest Cont","624",NA,"900    MARIETTA                     ST","34.0319","-118.2113","1822 0446 0417",NA,"400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",NA,NA
"302","200808302","2020-04-14T00:00:00.000","2020-04-14T00:00:00.000","1930","08","West LA","0838","1","341","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD","22","M","W","707","GARAGE/CARPORT","AO","Adult Other","341",NA,"10900    ROEBLING                     AV","34.0661","-118.4485","2032 0344 1822",NA,NA,NA,NA,NA
"303","200408755","2020-05-11T00:00:00.000","2020-05-11T00:00:00.000","2030","04","Hollenbeck","0455","1","230","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","17","M","H","116","OTHER/OUTSIDE","IC","Invest Cont","230","998","700 N  STATE                        ST","34.0529","-118.2133","1407 1100 1259 0430 1822 0906",NA,"106","UNKNOWN FIREARM",NA,NA
"304","200505068","2020-01-26T00:00:00.000","2020-01-26T00:00:00.000","1000","05","Harbor","0507","2","626","INTIMATE PARTNER - SIMPLE ASSAULT","43","F","B","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","AA","Adult Arrest","626",NA,"1300 W  SEPULVEDA                    BL","33.8204","-118.3037","0432 0444 0913 1241 1243 1813 2000",NA,"400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",NA,NA
"305","200614595","2020-08-24T00:00:00.000","2020-08-24T00:00:00.000","0040","06","Hollywood","0635","2","740","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","44","M","W","707","GARAGE/CARPORT","IC","Invest Cont","740",NA,"6600    FRANKLIN                     AV","34.1079","-118.3337","1300 1822 0329",NA,NA,NA,NA,NA
"306","200615043","2020-09-06T00:00:00.000","2020-09-04T00:00:00.000","1700","06","Hollywood","0643","1","330","BURGLARY FROM VEHICLE","58","M","W","123","PARKING UNDERGROUND/BUILDING","IC","Invest Cont","330",NA,"7200 W  HOLLYWOOD                    BL","34.1016","-118.3471","1300 1307 1601 1609 0329 0344 0352",NA,NA,NA,NA,NA
"307","200616644","2020-10-13T00:00:00.000","2020-10-12T00:00:00.000","2030","06","Hollywood","0628","1","420","THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)","59","F","W","101","STREET","IC","Invest Cont","420",NA,"6200    HOLLY MONT                   DR","34.1086","-118.3236","0344 1300 1822",NA,NA,NA,NA,NA
"308","200216455","2020-10-21T00:00:00.000","2020-10-13T00:00:00.000","0900","02","Rampart","0201","2","745","VANDALISM - MISDEAMEANOR ($399 OR UNDER)","53","M","H","108","PARKING LOT","IC","Invest Cont","745",NA,"4300 W  MELROSE                      AV","34.0873","-118.296","0329 1822 1300",NA,"400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",NA,NA
"309","200712594","2020-08-09T00:00:00.000","2020-08-09T00:00:00.000","1930","07","Wilshire","0753","2","740","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","55","M","H","101","STREET","AO","Adult Other","740","998","5600 W  PICO                         BL","34.0537","-118.3619","0329 1300 1402",NA,NA,NA,NA,NA
"310","200915696","2020-10-09T00:00:00.000","2020-10-09T00:00:00.000","0220","09","Van Nuys","0941","1","230","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","59","M","B","101","STREET","AO","Adult Other","230","998","AETNA","34.1802","-118.4487","0416 1402 1822 0445 2004","VAN NUYS","312","PIPE/METAL PIPE",NA,NA
"311","200108556","2020-03-05T00:00:00.000","2020-03-04T00:00:00.000","1435","01","Central","0185","1","330","BURGLARY FROM VEHICLE","30","M","W","116","OTHER/OUTSIDE","IC","Invest Cont","330",NA,"S  MAIN                         ST","34.0405","-118.2567","1300 1822 1606 0386 0344","W  OLYMPIC                      BL",NA,NA,NA,NA
"312","200116354","2020-08-13T00:00:00.000","2020-08-13T00:00:00.000","1425","01","Central","0158","2","930","CRIMINAL THREATS - NO WEAPON DISPLAYED","35","M","B","102","SIDEWALK","AO","Adult Other","930",NA,"800 E  6TH                          ST","34.0407","-118.2427","0913 0319 0443 0421",NA,"511","VERBAL THREAT",NA,NA
"313","200412172","2020-08-26T00:00:00.000","2020-08-26T00:00:00.000","1030","04","Hollenbeck","0449","2","624","BATTERY - SIMPLE ASSAULT","65","F","H","501","SINGLE FAMILY DWELLING","IC","Invest Cont","624",NA,"2800    GANAHL                       ST","34.0524","-118.1969","0562 0446",NA,"400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",NA,NA
"314","200512111","2020-07-21T00:00:00.000","2020-07-21T00:00:00.000","1900","05","Harbor","0514","1","510","VEHICLE - STOLEN","0",NA,NA,"121","YARD (RESIDENTIAL/BUSINESS)","IC","Invest Cont","510",NA,"1000 W  PAPEETE                      ST","33.7869","-118.2778",NA,NA,NA,NA,NA,NA
"315","201113064","2020-08-30T00:00:00.000","2020-08-30T00:00:00.000","1500","11","Northeast","1152","2","745","VANDALISM - MISDEAMEANOR ($399 OR UNDER)","51","F","W","501","SINGLE FAMILY DWELLING","IC","Invest Cont","745",NA,"1600    HILLHURST                    AV","34.1","-118.2874","0329",NA,NA,NA,NA,NA
"316","200708317","2020-04-16T00:00:00.000","2020-03-27T00:00:00.000","1800","07","Wilshire","0745","1","420","THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)","67","M","W","104","DRIVEWAY","AO","Adult Other","420",NA,"1000 S  COCHRAN                      AV","34.0549","-118.3501","0344",NA,NA,NA,NA,NA
"317","201015685","2020-12-02T00:00:00.000","2020-11-22T00:00:00.000","1900","10","West Valley","1025","1","331","THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)","64","M","W","101","STREET","IC","Invest Cont","331",NA,"ZELZAH                       AV","34.1993","-118.5225","1822 0344 1602 0385 1300 1202","GAULT                        ST",NA,NA,NA,NA
"318","200808801","2020-04-28T00:00:00.000","2020-04-23T00:00:00.000","1030","08","West LA","0848","2","662","BUNCO, GRAND THEFT","81","M","W","501","SINGLE FAMILY DWELLING","IC","Invest Cont","662",NA,"2100    CENTURY PARK","34.0585","-118.4119","0701 0800 1202 1822",NA,NA,NA,NA,NA
"319","200212736","2020-07-19T00:00:00.000","2020-07-19T00:00:00.000","0015","02","Rampart","0235","2","956","LETTERS, LEWD  -  TELEPHONE CALLS, LEWD","23","F","H","501","SINGLE FAMILY DWELLING","IC","Invest Cont","956",NA,"2400    COUNCIL                      ST","34.0697","-118.273","2000 1814 0913 0432 1906",NA,NA,NA,NA,NA
"320","200515258","2020-10-14T00:00:00.000","2020-10-12T00:00:00.000","1230","05","Harbor","0516","2","624","BATTERY - SIMPLE ASSAULT","50","F","H","121","YARD (RESIDENTIAL/BUSINESS)","IC","Invest Cont","624",NA,"1100 N  AVALON                       BL","33.7868","-118.2658","0416 0401 1822 0446 0917 2004",NA,"400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",NA,NA
"321","200716781","2020-12-06T00:00:00.000","2020-12-06T00:00:00.000","1230","07","Wilshire","0702","2","740","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","26","F","W","501","SINGLE FAMILY DWELLING","IC","Invest Cont","740","998","700 N  SIERRA BONITA                AV","34.0837","-118.3543","0329 1402",NA,NA,NA,NA,NA
"322","200304700","2020-01-12T00:00:00.000","2020-01-12T00:00:00.000","2030","03","Southwest","0351","1","341","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD","49","F","B","949","MTA - EXPO LINE - EXPO/LA BREA","IC","Invest Cont","341",NA,"5000    EXPOSITION                   BL","34.0247","-118.352","2050 0910 0344 0377 2052 2034",NA,NA,NA,NA,NA
"323","200409594","2020-06-08T00:00:00.000","2020-06-06T00:00:00.000","2000","04","Hollenbeck","0428","2","745","VANDALISM - MISDEAMEANOR ($399 OR UNDER)","35","F","B","707","GARAGE/CARPORT","IC","Invest Cont","745",NA,"4900    LYNNFIELD                    ST","34.08","-118.1756","0329 1300",NA,NA,NA,NA,NA
"324","200208066","2020-03-22T00:00:00.000","2020-03-22T00:00:00.000","0440","02","Rampart","0269","1","520","VEHICLE - ATTEMPT STOLEN","27","M","H","123","PARKING UNDERGROUND/BUILDING","IC","Invest Cont","520",NA,"1300 W  7TH                          ST","34.0523","-118.2676","0351 1601 1300 1309 0329 0385 1822 0209 0216 0326",NA,"500","UNKNOWN WEAPON/OTHER WEAPON",NA,NA
"325","200618580","2020-11-28T00:00:00.000","2020-11-27T00:00:00.000","1500","06","Hollywood","0666","2","930","CRIMINAL THREATS - NO WEAPON DISPLAYED","53","F","B","501","SINGLE FAMILY DWELLING","IC","Invest Cont","930",NA,"6400    LEXINGTON                    AV","34.0925","-118.3291","0400 0443",NA,"511","VERBAL THREAT",NA,NA
"326","200816680","2020-11-16T00:00:00.000","2020-11-15T00:00:00.000","1900","08","West LA","0827","2","740","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","76","F","W","123","PARKING UNDERGROUND/BUILDING","IC","Invest Cont","740",NA,"500 S  BARRINGTON                   AV","34.0604","-118.4684","1202 1307 0329 1822",NA,NA,NA,NA,NA
"327","201212144","2020-05-04T00:00:00.000","2020-05-04T00:00:00.000","0100","12","77th Street","1241","1","510","VEHICLE - STOLEN","0",NA,NA,"101","STREET","AO","Adult Other","510",NA,"3200 W  63RD                         ST","33.9829","-118.3294",NA,NA,NA,NA,NA,NA
"328","201219304","2020-08-26T00:00:00.000","2020-08-22T00:00:00.000","1700","12","77th Street","1263","1","510","VEHICLE - STOLEN","0",NA,NA,"101","STREET","AA","Adult Arrest","510",NA,"2000 W  84TH                         PL","33.9618","-118.3156",NA,NA,NA,NA,NA,NA
"329","200317571","2020-09-19T00:00:00.000","2020-09-19T00:00:00.000","1040","03","Southwest","0353","1","210","ROBBERY","23","M","B","101","STREET","IC","Invest Cont","210",NA,"OBAMA                        BL","34.0215","-118.3393","1822 0342 1100 0334 0302 0430 1300 1309 1407 1409","VIRGINIA                     RD","102","HAND GUN",NA,NA
"330","201109063","2020-05-06T00:00:00.000","2020-05-05T00:00:00.000","0240","11","Northeast","1129","1","520","VEHICLE - ATTEMPT STOLEN","56","M","W","101","STREET","IC","Invest Cont","520",NA,"CRESCENT                     ST","34.1164","-118.1776","1612 1300","AVENUE 65",NA,NA,NA,NA
"331","200109962","2020-04-02T00:00:00.000","2020-03-26T00:00:00.000","1030","01","Central","0111","1","330","BURGLARY FROM VEHICLE","33","M","W","101","STREET","IC","Invest Cont","330",NA,"700 N  FIGUEROA                     ST","34.0635","-118.2458","1822 1605 0344",NA,NA,NA,NA,NA
"332","201307804","2020-03-09T00:00:00.000","2020-01-27T00:00:00.000","2140","13","Newton","1375","1","230","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","37","F","H","101","STREET","AA","Adult Arrest","230",NA,"1100 E  53RD                         ST","33.9948","-118.2565","1822 1300 0302 0421 0334",NA,"109","SEMI-AUTOMATIC PISTOL",NA,NA
"333","201214594","2020-06-13T00:00:00.000","2020-06-12T00:00:00.000","2215","12","77th Street","1267","1","330","BURGLARY FROM VEHICLE","66","M","B","122","VEHICLE, PASSENGER/TRUCK","IC","Invest Cont","330",NA,"500 W  83RD                         ST","33.9632","-118.2827","1822 0344",NA,NA,NA,NA,NA
"334","200716734","2020-12-05T00:00:00.000","2020-12-05T00:00:00.000","0915","07","Wilshire","0765","2","930","CRIMINAL THREATS - NO WEAPON DISPLAYED","59","F","W","108","PARKING LOT","IC","Invest Cont","930",NA,"VENICE                       BL","34.0467","-118.3406","1309 0443","RIMPAU","511","VERBAL THREAT",NA,NA
"335","201212831","2020-05-15T00:00:00.000","2020-05-04T00:00:00.000","0700","12","77th Street","1239","2","740","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","57","M","B","720","JUNIOR HIGH SCHOOL","IC","Invest Cont","740",NA,"5900 S  VERMONT                      AV","33.9875","-118.2915","0329 0321",NA,NA,NA,NA,NA
"336","200906646","2020-02-28T00:00:00.000","2020-02-27T00:00:00.000","1030","09","Van Nuys","0991","1","310","BURGLARY","44","M","W","501","SINGLE FAMILY DWELLING","IC","Invest Cont","310",NA,"15100    ENCANTO                      DR","34.1466","-118.462","0344 1606",NA,NA,NA,NA,NA
"337","200816285","2020-11-11T00:00:00.000","2020-11-10T00:00:00.000","1700","08","West LA","0897","1","310","BURGLARY","31","M","W","707","GARAGE/CARPORT","IC","Invest Cont","310","998","3300 S  BEVERLY                      DR","34.031","-118.3989","1822 0344 0397 1602 0352 1402 1267",NA,NA,NA,NA,NA
